CustomerID,Amount,purchased_units,avg_spend,Category_1,Category_2,Category_3,Category_4,Category_5,Category_6,Category_7,Category_8,Category_9,Category_10,Category_11,Category_12,Category_13,Category_14,Category_15,Category_16,Category_17,Category_18,Sex,Age,Profession,CityType,YearsInCity,HaveChildren
1000210,883170,57,15494.21,57,18,0,4,4,6,0,10,2,0,1,0,1,7,10,20,3,2,F,0-17,10,C,0,0.0
1000211,224683,21,10699.19,5,2,0,2,2,1,0,8,1,0,3,0,1,2,4,7,0,0,M,46-50,17,C,1,1.0
1000212,679266,67,10138.3,19,7,0,1,34,10,2,24,1,0,2,0,2,6,3,16,3,0,M,26-35,16,C,3,0.0
1000213,98148,9,10905.33,3,1,1,2,5,0,0,4,0,0,0,0,0,4,0,1,2,0,F,18-25,4,C,1,0.0
1000214,751383,93,8079.39,15,9,8,8,68,11,0,20,2,8,1,4,4,11,4,7,2,2,M,18-25,20,C,1,0.0
1000215,237988,16,14874.25,8,6,2,1,2,1,0,4,2,1,1,0,1,2,7,2,1,0,M,36-45,14,C,1,1.0
1000216,3140734,429,7321.06,56,40,7,36,229,20,4,144,9,3,17,20,8,67,38,33,18,14,M,46-50,13,B,1,0.0
1000217,144311,13,11100.85,4,2,0,1,5,3,0,2,1,1,0,0,1,3,1,3,1,0,M,18-25,4,A,1,0.0
1000218,381710,49,7790.0,8,7,4,1,25,0,0,14,2,2,2,1,2,5,8,7,1,0,M,36-45,14,C,3,1.0
1000219,175433,21,8353.95,3,1,0,0,13,0,0,5,0,0,1,1,1,0,1,5,1,0,F,26-35,4,A,0,0.0
1000220,620511,56,11080.55,14,7,3,2,20,5,1,19,0,3,1,0,9,5,6,10,1,0,M,26-35,12,A,3,0.0
1000221,130596,18,7255.33,2,1,0,0,2,4,0,6,0,2,3,0,13,2,1,7,0,0,F,26-35,0,B,2,1.0
1000222,428425,38,11274.34,11,8,2,4,13,2,1,12,6,3,3,0,1,2,8,5,2,2,M,26-35,1,A,1,0.0
1000223,1125876,130,8660.58,40,25,5,12,58,3,0,41,9,0,3,3,0,31,12,17,7,2,M,26-35,17,B,4+,0.0
1000225,2483218,292,8504.17,44,16,5,7,85,48,8,152,6,4,13,7,16,35,13,46,12,2,M,26-35,7,A,0,0.0
1000226,93001,10,9300.1,4,1,0,1,2,0,0,6,1,0,0,0,0,2,1,1,1,0,M,36-45,1,C,1,0.0
1000227,165449,17,9732.29,3,2,0,0,6,1,0,5,1,0,1,1,0,2,2,3,0,0,M,36-45,20,B,0,0.0
1000228,233015,21,11095.95,6,3,2,2,5,2,0,6,0,0,2,1,0,2,5,5,0,0,M,26-35,15,A,1,
1000229,909730,114,7980.09,24,11,2,8,26,12,0,76,6,0,4,6,1,11,19,9,4,0,M,18-25,10,C,1,0.0
1000230,1071044,99,10818.63,23,13,4,5,34,5,0,38,2,2,5,4,1,13,17,13,9,1,M,46-50,1,C,1,0.0
1000231,627470,54,11619.81,20,12,3,3,19,3,0,9,3,2,10,1,2,5,14,13,1,1,M,26-35,3,A,1,0.0
1000232,413859,54,7664.06,6,5,4,3,44,0,0,14,0,0,2,0,1,6,5,4,3,0,M,26-35,20,A,1,1.0
1000233,273514,28,9768.36,4,6,4,6,6,0,0,11,0,0,0,10,0,14,0,0,2,1,F,46-50,20,C,2,1.0
1000234,197800,20,9890.0,3,2,0,0,3,0,0,13,0,1,1,1,1,2,0,1,4,0,M,36-45,7,C,2,0.0
1000235,2682668,268,10009.96,40,36,10,16,90,21,15,113,12,8,11,15,13,28,25,29,18,2,M,26-35,0,B,0,0.0
1000236,373171,32,11661.59,12,5,2,3,10,2,0,13,0,2,3,0,0,4,5,8,1,0,M,26-35,5,B,2,0.0
1000237,659824,88,7498.0,15,6,3,5,56,7,0,27,2,0,3,1,1,21,6,4,6,1,M,26-35,6,C,1,1.0
1000238,1188497,139,8550.34,7,3,0,2,13,10,1,138,1,0,0,2,5,13,5,13,16,2,F,51-55,7,B,0,0.0
1000239,373260,38,9822.63,7,2,5,3,15,2,0,22,1,0,0,1,0,15,2,0,7,0,M,18-25,19,A,1,0.0
1000240,854285,85,10050.41,42,21,3,4,24,9,1,18,4,2,10,1,4,9,25,11,9,1,M,51-55,17,A,1,1.0
1000241,335285,27,12417.96,18,4,0,1,5,3,0,6,1,1,1,0,2,1,12,7,2,0,M,36-45,20,C,1,1.0
1000242,1533937,165,9296.59,61,23,6,6,73,12,1,42,3,3,1,4,6,12,28,26,12,4,F,18-25,4,A,3,0.0
1000243,107183,14,7655.93,1,2,1,1,14,0,0,3,0,0,0,0,0,2,1,0,0,0,M,26-35,16,C,1,0.0
1000244,541740,50,10834.8,9,5,2,2,21,5,0,16,3,2,2,1,2,17,7,9,3,0,M,51-55,7,B,3,1.0
1000245,2958852,435,6801.96,130,81,4,22,132,20,0,111,14,8,76,11,20,38,98,58,31,23,M,36-45,16,B,0,0.0
1000246,135027,14,9644.79,3,2,4,5,11,0,0,5,0,0,0,0,0,2,0,0,1,0,F,18-25,4,C,1,0.0
1000247,179944,21,8568.76,3,1,0,2,2,1,0,19,1,0,0,1,2,1,0,1,4,0,M,26-35,17,B,1,0.0
1000248,235693,17,13864.29,12,5,0,0,2,0,0,2,1,0,3,0,0,2,4,7,1,0,M,18-25,17,B,1,1.0
1000249,684768,62,11044.65,18,8,0,0,30,9,0,20,2,1,2,2,2,18,7,6,1,0,F,18-25,14,C,2,0.0
1000250,112574,11,10234.0,3,3,0,0,4,2,0,4,0,0,0,0,1,1,1,2,1,0,M,36-45,16,C,1,0.0
1000251,413617,40,10340.42,18,4,0,0,14,1,0,10,1,1,3,1,0,4,10,12,5,3,M,55+,17,A,0,1.0
1000252,368735,28,13169.11,20,3,0,0,11,3,0,2,0,0,2,0,0,1,9,8,1,0,M,26-35,12,C,3,0.0
1000253,258476,28,9231.29,3,1,0,0,5,2,1,19,0,0,0,0,0,3,1,2,1,0,F,26-35,11,C,1,0.0
1000254,113747,12,9478.92,3,2,0,1,2,1,0,2,1,0,7,0,0,0,2,1,1,0,M,36-45,17,C,4+,0.0
1000255,1455520,130,11196.31,48,22,3,6,32,6,1,44,6,1,9,0,3,9,31,21,14,9,M,36-45,0,C,1,1.0
1000256,860222,55,15640.4,46,11,0,0,2,9,0,19,3,7,0,0,5,4,7,14,7,0,M,46-50,16,C,3,0.0
1000257,445108,34,13091.41,11,5,1,3,9,3,0,13,1,0,0,0,2,6,5,15,5,1,M,18-25,18,A,1,0.0
1000258,783543,75,10447.24,24,9,2,5,17,5,1,38,2,1,1,0,1,10,7,23,4,0,M,26-35,7,C,0,1.0
1000259,852767,80,10659.59,20,4,2,1,25,12,2,42,1,2,1,0,3,13,5,15,3,3,M,26-35,1,B,4+,
1000260,1134282,89,12744.74,87,31,0,2,21,4,0,11,4,0,3,1,2,9,20,17,5,1,M,18-25,19,C,1,0.0
1000261,2043390,217,9416.54,56,25,3,13,71,26,2,85,8,8,10,2,10,25,21,35,7,6,M,26-35,20,A,4+,0.0
1000262,639825,62,10319.76,36,26,5,12,9,4,0,9,16,0,5,0,1,2,38,4,0,0,F,26-35,1,C,1,0.0
1000263,507046,48,10563.46,22,21,2,3,22,1,0,9,4,0,2,2,1,7,14,6,0,0,F,26-35,7,C,1,0.0
1000264,2114902,274,7718.62,89,50,16,28,104,11,0,72,14,5,14,16,6,41,41,36,28,8,M,36-45,0,B,1,1.0
1000265,414690,52,7974.81,5,4,9,7,20,2,0,18,0,0,0,21,0,13,1,2,6,0,F,36-45,7,A,4+,1.0
1000266,310200,31,10006.45,6,4,1,2,11,1,0,15,2,0,0,3,3,6,0,7,1,1,M,36-45,11,C,3,0.0
1000267,590040,77,7662.86,10,4,3,4,33,5,0,42,1,0,1,0,2,13,2,9,6,0,M,46-50,12,C,1,1.0
1000268,1248334,143,8729.61,35,18,5,8,70,5,0,48,4,0,3,1,2,36,8,22,7,0,F,18-25,12,C,1,0.0
1000269,119678,16,7479.88,1,0,0,2,7,1,0,7,0,1,2,1,3,1,0,2,0,0,M,26-35,2,A,1,1.0
1000270,922239,75,12296.52,25,13,2,1,15,7,0,29,2,6,2,1,6,6,4,15,6,1,M,51-55,14,B,2,1.0
1000271,1975959,188,10510.42,55,46,30,44,86,9,0,35,16,1,10,11,1,17,20,21,5,2,M,18-25,4,C,1,0.0
1000272,2852051,279,10222.41,96,61,8,16,102,44,0,78,10,2,18,5,10,27,33,59,15,4,M,18-25,0,A,1,0.0
1000273,1240141,116,10690.87,43,19,8,13,46,12,0,24,7,0,8,8,3,18,18,22,5,2,M,18-25,4,B,2,1.0
1000274,866140,78,11104.36,17,4,0,0,17,7,0,43,3,4,8,3,4,10,9,10,4,2,M,18-25,4,A,4+,0.0
1000275,544614,52,10473.35,9,8,2,2,20,2,0,24,2,3,4,1,1,4,8,6,3,0,M,26-35,0,C,3,1.0
1000276,171897,18,9549.83,3,2,1,2,5,3,0,5,1,1,3,2,0,1,1,2,2,0,M,46-50,16,C,4+,0.0
1000277,175796,15,11719.73,6,6,0,0,5,1,0,5,1,0,0,0,0,4,4,3,0,0,F,36-45,1,C,2,0.0
1000278,859923,113,7609.94,16,5,1,0,16,5,0,4,0,0,106,0,2,2,24,14,0,0,M,46-50,18,C,4+,1.0
1000279,233557,26,8982.96,14,1,0,0,6,0,0,13,0,1,0,0,0,4,2,3,22,0,M,26-35,14,C,3,0.0
1000280,189891,26,7303.5,2,0,0,1,24,2,0,8,1,0,1,1,2,5,1,2,3,0,M,51-55,7,C,0,1.0
1000281,596211,65,9172.48,8,3,4,5,18,3,2,40,0,1,2,3,1,9,7,9,4,0,F,36-45,0,A,2,0.0
1000282,164620,14,11758.57,7,1,0,0,1,1,0,4,0,0,0,0,2,1,1,12,0,0,M,26-35,17,C,4+,1.0
1000283,244500,17,14382.35,9,3,0,1,2,2,0,8,0,0,2,0,1,3,3,2,4,0,M,26-35,0,B,1,0.0
1000284,2253516,275,8194.6,85,58,26,51,95,15,0,42,15,0,41,13,10,17,56,36,13,6,M,26-35,12,B,3,1.0
1000285,771916,69,11187.19,3,1,0,1,18,13,13,38,0,3,1,2,7,8,1,13,2,0,F,36-45,0,A,1,0.0
1000286,246138,25,9845.52,5,3,1,2,7,5,0,13,2,1,0,0,3,8,0,7,1,0,M,26-35,1,C,3,0.0
1000287,570606,64,8915.72,9,3,1,1,16,4,0,47,1,3,1,1,1,7,3,3,6,0,M,51-55,13,B,1,1.0
1000289,457657,36,12712.69,21,6,2,0,7,7,0,7,3,1,2,0,1,1,7,16,1,2,F,26-35,0,C,1,0.0
1000290,160545,17,9443.82,2,0,0,0,5,3,0,11,0,0,0,0,0,11,1,3,3,0,F,26-35,20,C,4+,0.0
1000291,468257,55,8513.76,5,6,1,5,10,2,0,42,1,1,0,6,0,24,0,2,9,1,M,36-45,12,B,2,0.0
1000292,258337,23,11232.04,9,5,0,0,6,1,0,9,0,1,0,0,1,3,10,7,3,0,M,36-45,7,C,0,1.0
1000293,1246368,175,7122.1,14,5,4,8,56,7,5,96,3,2,23,3,0,22,11,17,13,0,M,55+,1,C,1,1.0
1000294,127429,18,7079.39,1,0,0,0,14,1,2,5,0,0,0,0,0,4,0,1,0,0,F,46-50,9,C,3,1.0
1000295,1200295,104,11541.3,43,13,2,1,25,12,0,37,0,4,9,2,4,8,16,29,4,3,M,18-25,0,C,4+,0.0
1000296,502982,57,8824.25,9,4,4,5,17,0,0,5,1,0,25,9,0,4,17,6,3,0,M,51-55,5,C,4+,1.0
1000297,578240,47,12302.98,22,5,1,0,18,7,0,20,0,3,1,1,1,1,6,6,4,1,M,18-25,2,C,3,1.0
1000298,137224,14,9801.71,3,3,1,2,5,0,0,4,1,0,1,0,1,2,2,1,2,0,F,18-25,4,C,2,0.0
1000299,717925,64,11217.58,11,3,1,3,22,5,8,34,3,2,0,2,2,5,2,4,3,2,M,26-35,12,C,4+,0.0
1000300,1789852,154,11622.42,55,24,5,11,51,16,0,64,1,6,4,1,8,18,13,28,11,1,M,26-35,7,B,4+,1.0
1000301,1969538,203,9702.16,43,21,14,20,100,24,2,73,5,1,7,8,8,24,15,26,13,2,M,18-25,4,B,4+,0.0
1000302,3225955,454,7105.63,131,65,13,35,219,39,2,94,10,2,41,14,22,51,58,78,14,8,M,18-25,4,B,4+,0.0
1000303,1090728,124,8796.19,16,1,2,1,59,14,4,72,1,1,0,1,2,24,2,12,10,0,M,26-35,7,C,1,1.0
1000304,182592,13,14045.54,0,1,1,0,0,4,0,3,0,12,1,0,4,0,1,4,0,0,M,26-35,0,B,1,0.0
1000305,510332,93,5487.44,10,8,9,12,22,0,2,5,2,0,64,21,2,6,9,16,0,0,F,18-25,0,B,3,1.0
1000306,1181748,112,10551.32,34,16,4,5,52,12,0,32,3,1,6,0,6,12,7,26,1,2,M,18-25,0,C,3,0.0
1000307,1323727,113,11714.4,9,7,9,8,27,11,2,57,0,10,5,9,4,15,5,15,15,0,M,51-55,16,B,0,1.0
1000308,2790537,322,8666.26,79,40,11,31,113,26,2,108,7,7,20,17,13,33,33,49,17,3,M,26-35,2,A,3,1.0
1000309,734896,64,11482.75,23,12,4,5,14,7,0,24,2,2,1,0,3,2,16,13,7,3,M,26-35,4,B,1,0.0
1000310,932112,121,7703.4,12,12,16,37,65,4,1,34,5,0,4,8,0,40,6,12,3,1,F,18-25,4,C,1,0.0
1000311,165653,11,15059.36,8,7,0,0,0,1,0,4,1,0,0,0,1,1,2,1,1,0,M,18-25,4,C,3,1.0
1000312,258012,30,8600.4,1,3,0,1,3,3,1,25,1,0,0,1,0,6,0,2,3,0,F,51-55,2,B,0,0.0
1000313,128453,13,9881.0,5,3,1,2,5,1,0,2,0,0,1,2,2,0,2,1,0,0,F,18-25,4,A,4+,0.0
1000314,1482903,173,8571.69,18,4,5,8,42,10,2,98,4,6,6,12,8,27,9,28,14,6,F,55+,9,C,1,0.0
1000315,84882,12,7073.5,4,2,1,1,3,0,0,2,0,0,0,0,7,0,1,5,0,0,F,55+,1,A,3,1.0
1000316,555750,39,14250.0,21,8,0,2,3,0,0,8,4,1,4,0,2,1,32,10,2,0,M,55+,13,C,1,0.0
1000317,120376,13,9259.69,3,2,1,2,5,0,0,5,2,1,0,1,1,1,1,1,1,0,M,36-45,7,C,3,0.0
1000318,121960,13,9381.54,2,3,1,2,4,0,0,6,0,1,1,0,1,0,1,2,0,1,F,55+,13,A,1,1.0
1000319,3292557,420,7839.42,52,24,6,12,160,31,6,205,3,4,12,3,11,77,24,71,22,3,F,51-55,6,B,3,1.0
1000320,91410,8,11426.25,2,0,2,2,2,0,0,4,0,0,1,1,0,2,0,1,2,0,M,36-45,6,C,4+,0.0
1000321,1363801,135,10102.23,54,31,3,10,26,14,0,32,9,1,33,3,8,8,27,39,4,1,M,18-25,4,B,3,
1000322,180227,17,10601.59,5,5,0,0,7,0,0,9,1,0,1,1,0,7,0,0,3,1,M,55+,17,A,3,1.0
1000323,556213,59,9427.34,9,6,2,3,25,6,0,18,4,1,2,2,6,11,12,15,3,0,M,46-50,12,C,1,0.0
1000324,432511,47,9202.36,17,10,3,5,7,2,0,7,3,1,1,11,3,7,4,22,3,0,M,36-45,17,B,0,1.0
1000325,195099,25,7803.96,2,1,0,1,20,1,0,7,0,0,0,0,0,9,0,1,1,0,F,51-55,3,A,1,
1000326,1774938,218,8141.92,42,26,4,8,88,11,1,92,6,4,10,9,10,39,21,26,14,0,M,51-55,11,B,1,1.0
1000327,1257891,131,9602.22,11,5,2,4,25,17,7,77,1,9,3,5,7,16,5,15,15,2,M,36-45,18,C,4+,0.0
1000328,360181,32,11255.66,26,9,1,1,4,1,0,9,1,0,3,0,0,1,10,9,4,1,M,36-45,12,C,2,0.0
1000329,3007048,446,6742.26,95,82,16,41,218,22,0,109,20,4,26,19,12,63,76,66,13,1,M,36-45,7,A,1,0.0
1000330,461751,41,11262.22,9,4,3,4,5,2,0,16,0,3,0,0,5,0,3,8,6,3,M,55+,7,C,2,0.0
1000331,3269790,339,9645.4,70,22,1,2,97,44,0,168,3,5,9,4,18,68,23,91,13,5,M,26-35,7,B,1,0.0
1000332,410935,41,10022.8,7,1,1,0,12,4,0,26,0,1,0,0,1,10,2,6,2,2,M,51-55,1,C,3,1.0
1000333,866550,136,6371.69,8,12,12,19,80,4,1,53,1,0,5,25,2,19,2,3,4,2,M,36-45,2,A,0,1.0
1000334,328893,39,8433.15,6,3,0,1,12,1,0,26,1,0,1,4,1,26,0,3,6,0,F,55+,2,A,3,1.0
1000335,775552,95,8163.71,54,61,1,0,22,8,0,23,7,3,3,0,1,5,19,13,2,4,M,36-45,18,C,0,1.0
1000336,745235,57,13074.3,26,18,0,6,12,1,0,9,4,1,6,0,1,2,45,10,1,1,M,18-25,0,C,4+,0.0
1000337,1098108,99,11092.0,47,25,8,5,24,3,0,16,4,2,24,1,5,9,31,23,3,2,M,18-25,19,C,0,0.0
1000338,2027122,202,10035.26,70,34,5,6,77,10,0,62,7,3,8,1,6,43,22,42,11,5,M,36-45,7,A,1,0.0
1000339,625742,70,8939.17,6,1,0,0,7,4,0,70,0,0,0,0,3,17,1,4,5,1,M,51-55,7,C,1,1.0
1000340,471388,62,7603.03,9,9,8,11,20,3,0,20,4,3,6,7,7,4,2,8,2,0,F,26-35,3,C,1,1.0
1000341,137534,10,13753.4,7,1,0,0,3,1,0,3,0,0,1,1,1,0,3,0,1,0,F,55+,13,C,2,1.0
1000342,758556,71,10683.89,35,18,3,6,30,3,0,15,3,1,1,1,3,5,21,9,3,4,M,18-25,12,C,4+,0.0
1000343,1664013,156,10666.75,44,38,12,20,57,3,0,33,8,3,13,9,5,20,41,27,3,5,F,36-45,3,B,2,0.0
1000344,531714,53,10032.34,31,13,4,4,13,2,1,11,2,2,1,0,1,2,11,2,22,1,M,36-45,14,C,1,1.0
1000345,154655,14,11046.79,3,1,0,0,2,3,0,13,0,0,0,0,0,3,0,1,0,0,M,26-35,12,A,2,1.0
1000346,1537119,173,8885.08,15,13,10,20,105,7,0,69,2,0,3,23,4,37,6,6,9,4,F,26-35,0,B,2,0.0
1000347,510992,59,8660.88,4,2,3,3,19,3,2,36,0,0,0,3,2,25,1,5,5,0,F,55+,1,A,1,0.0
1000348,458023,55,8327.69,14,8,2,3,12,0,0,19,1,0,2,15,0,11,3,1,21,13,M,51-55,7,B,2,1.0
1000349,1445812,154,9388.39,58,20,0,0,62,16,0,36,2,2,10,2,2,17,17,38,10,3,M,0-17,10,C,0,0.0
1000350,364359,33,11041.18,13,9,2,2,15,2,0,5,1,0,2,0,1,3,7,10,1,0,M,46-50,20,C,3,0.0
1000351,735002,63,11666.7,35,11,6,2,22,5,0,12,0,0,2,4,0,5,8,12,5,0,M,18-25,4,A,4+,0.0
1000352,4355777,486,8962.5,125,62,17,24,175,46,4,176,13,5,32,7,13,50,56,67,20,12,M,18-25,4,A,0,0.0
1000353,170793,13,13137.92,3,1,1,1,2,5,0,6,0,2,1,1,1,1,0,3,0,0,F,36-45,7,C,1,1.0
1000354,280864,29,9684.97,8,2,0,1,4,1,0,11,0,0,4,0,1,2,5,10,1,0,M,36-45,1,A,1,0.0
1000355,2378897,250,9515.59,82,40,22,31,99,21,0,68,11,1,14,6,5,29,32,46,6,3,M,18-25,3,B,2,0.0
1000356,142643,12,11886.92,2,4,0,1,1,0,0,2,1,0,7,0,0,0,3,3,0,0,M,55+,20,C,0,1.0
1000357,331204,37,8951.46,4,5,2,8,10,3,0,16,3,1,2,0,2,4,7,6,3,0,M,18-25,0,A,4+,0.0
1000359,207005,20,10350.25,6,8,1,3,8,1,0,4,2,1,0,0,0,1,12,2,0,0,M,26-35,17,B,1,0.0
1000360,421341,35,12038.31,17,24,3,9,6,0,0,10,1,1,0,0,0,3,10,2,3,1,M,36-45,17,C,1,0.0
1000361,77648,10,7764.8,2,2,1,1,4,0,0,4,0,0,0,0,0,2,0,2,0,0,F,26-35,14,B,3,0.0
1000362,248250,25,9930.0,14,3,1,1,5,2,0,7,0,0,3,0,0,1,6,7,2,0,M,36-45,20,B,1,0.0
1000363,308134,27,11412.37,5,4,3,2,8,3,0,8,0,1,0,2,0,3,4,8,0,0,M,18-25,10,B,1,1.0
1000364,94601,14,6757.21,1,0,0,0,6,1,0,5,0,0,0,0,1,5,0,2,0,0,F,36-45,1,C,3,0.0
1000365,183492,26,7057.38,2,1,0,0,14,0,0,10,1,0,0,0,1,22,1,3,0,0,F,18-25,4,A,1,0.0
1000366,1410122,134,10523.3,26,27,6,11,37,4,1,52,7,2,4,5,3,16,19,13,15,9,M,51-55,15,B,1,1.0
1000368,2039973,193,10569.81,66,19,3,8,55,19,0,85,3,2,8,1,9,20,18,44,15,3,M,26-35,0,C,1,0.0
1000369,323035,49,6592.55,4,6,4,9,48,3,0,10,0,0,1,2,0,8,1,1,1,0,M,36-45,1,B,2,0.0
1000370,383334,35,10952.4,11,3,3,2,12,3,0,8,0,1,3,1,0,3,3,11,3,0,M,18-25,17,C,3,0.0
1000371,436717,49,8912.59,10,4,0,0,27,10,0,14,2,1,0,0,1,10,4,4,3,0,M,18-25,4,B,4+,0.0
1000372,1059484,79,13411.19,42,19,3,7,23,1,0,14,4,1,13,1,3,14,16,20,3,1,F,18-25,4,C,2,0.0
1000373,209499,18,11638.83,11,10,0,3,5,0,0,4,3,0,1,0,0,1,4,5,0,0,F,26-35,2,C,1,1.0
1000374,403245,27,14935.0,12,6,1,0,5,7,0,10,0,0,0,0,1,0,3,7,0,5,F,36-45,14,C,0,0.0
1000375,298961,30,9965.37,3,1,0,0,6,4,0,29,0,1,0,0,0,1,0,1,3,0,M,26-35,2,B,1,
1000376,534856,55,9724.65,8,5,3,3,20,4,0,23,0,2,3,1,3,5,3,14,2,1,M,36-45,1,C,4+,1.0
1000377,920696,77,11957.09,30,14,4,4,21,13,2,20,6,4,7,3,5,5,11,21,10,1,M,26-35,17,B,2,0.0
1000378,182644,22,8302.0,4,0,4,2,9,1,0,13,0,0,0,0,0,0,3,3,1,0,F,18-25,0,A,1,1.0
1000379,382811,41,9336.85,6,4,4,4,16,0,0,14,2,0,0,7,0,30,1,3,5,0,F,36-45,1,C,4+,0.0
1000380,729368,85,8580.8,16,8,4,5,60,4,0,26,1,0,3,4,1,9,3,12,2,0,M,26-35,2,C,1,0.0
1000381,259191,18,14399.5,11,4,0,0,2,0,0,2,0,0,1,0,1,2,14,3,3,0,M,36-45,17,C,2,0.0
1000382,296701,34,8726.5,6,2,0,0,15,1,1,17,1,0,0,2,0,15,0,3,1,0,F,36-45,20,B,0,1.0
1000383,117333,13,9025.62,2,1,1,1,5,0,0,6,0,0,1,0,1,2,1,2,1,0,F,26-35,7,A,4+,1.0
1000384,169138,17,9949.29,7,3,1,1,5,0,0,2,0,0,0,1,0,1,0,1,0,10,M,26-35,11,B,3,1.0
1000385,840684,72,11676.17,28,11,5,3,21,6,1,25,2,1,4,1,11,11,5,16,2,0,M,26-35,6,C,1,0.0
1000386,1161241,149,7793.56,20,14,5,5,101,13,3,53,1,1,3,3,3,13,9,14,4,1,M,26-35,0,A,1,1.0
1000387,365489,45,8121.98,5,9,1,3,24,2,0,11,9,0,4,0,0,24,2,5,4,1,F,36-45,7,C,0,0.0
1000388,283367,35,8096.2,2,1,0,1,14,1,0,22,3,0,1,0,2,3,2,7,4,0,F,26-35,0,B,3,1.0
1000389,400832,44,9109.82,8,3,3,4,9,0,0,24,0,0,1,1,0,11,3,10,5,1,M,26-35,6,C,0,0.0
1000390,946860,123,7698.05,10,4,4,2,32,6,0,30,0,5,71,2,6,5,11,14,1,0,M,26-35,4,A,0,0.0
1000391,431469,37,11661.32,12,4,0,0,3,7,0,12,0,8,4,0,10,5,3,10,5,2,M,46-50,11,C,2,1.0
1000392,2219577,268,8282.0,49,31,10,24,140,18,2,90,6,4,4,7,7,30,16,25,9,6,M,18-25,7,A,0,0.0
1000393,335223,40,8380.58,2,1,1,1,16,4,0,27,1,2,0,2,1,5,2,2,2,0,M,36-45,17,C,4+,0.0
1000394,231657,19,12192.47,16,4,0,0,1,3,0,2,1,0,0,0,1,1,3,13,0,0,M,18-25,0,C,1,
1000395,65645,10,6564.5,0,0,0,0,6,0,0,3,0,1,2,0,3,2,0,3,1,0,M,18-25,5,A,0,0.0
1000396,689039,95,7253.04,6,4,3,2,76,5,0,37,0,0,1,0,1,20,4,2,3,5,M,26-35,1,C,1,0.0
1000397,234627,20,11731.35,11,6,0,0,8,0,0,8,1,0,1,1,0,3,3,2,2,0,M,36-45,17,B,2,0.0
1000398,1257749,124,10143.14,39,14,1,5,55,16,1,48,3,2,3,3,14,10,15,32,2,1,M,26-35,17,B,3,1.0
1000399,125042,12,10420.17,0,1,3,5,8,0,0,2,0,0,0,0,0,0,1,2,0,0,F,36-45,6,B,1,1.0
1000400,223380,22,10153.64,4,3,2,1,9,2,0,11,0,0,1,0,0,2,1,4,3,0,F,18-25,3,C,2,1.0
1000401,415330,41,10130.0,10,5,2,2,20,4,0,15,0,1,1,0,2,5,6,5,2,1,M,18-25,0,B,3,0.0
1000402,1369148,159,8610.99,25,15,1,3,109,28,0,54,4,2,8,2,1,25,8,12,7,3,M,26-35,11,B,1,1.0
1000403,1694402,166,10207.24,46,23,8,15,75,9,0,39,9,1,9,5,6,31,6,36,14,1,M,18-25,4,A,2,0.0
1000404,291285,30,9709.5,6,2,1,2,8,1,0,23,0,0,0,1,1,1,0,3,4,0,M,18-25,4,B,1,0.0
1000405,201691,28,7203.25,2,0,0,1,17,2,0,11,0,0,0,2,1,6,0,1,1,2,M,55+,1,C,2,0.0
1000406,721522,78,9250.28,21,9,1,4,23,12,1,35,2,0,5,3,0,6,8,20,9,1,M,26-35,20,A,3,0.0
1000407,162159,17,9538.76,2,2,1,1,9,6,0,7,0,1,0,0,0,2,1,2,0,0,M,18-25,17,C,1,0.0
1000408,1010262,89,11351.26,18,11,3,3,33,11,7,28,0,4,1,7,5,12,8,8,3,6,M,26-35,11,A,0,0.0
1000409,1595969,162,9851.66,39,17,1,1,59,14,1,73,3,1,10,2,5,14,14,26,9,1,M,18-25,12,B,4+,0.0
1000410,458378,59,7769.12,3,2,2,4,57,0,0,16,0,0,2,3,0,8,1,3,0,1,F,26-35,1,B,4+,0.0
1000411,2617637,358,7311.84,46,37,8,23,153,12,2,155,10,3,14,25,8,81,26,21,19,7,F,46-50,1,B,0,1.0
1000412,2709697,254,10668.1,51,21,7,6,110,16,1,104,3,5,4,8,8,55,21,29,8,6,M,36-45,15,A,1,1.0
1000413,508416,54,9415.11,5,3,7,12,13,2,0,40,1,0,0,4,0,9,2,3,3,0,M,26-35,11,C,0,0.0
1000414,283657,36,7879.36,7,4,1,1,7,3,0,13,0,4,1,0,10,6,2,8,9,6,M,26-35,0,C,4+,0.0
1000415,1397756,155,9017.78,27,22,4,2,73,6,2,47,4,4,6,10,12,29,23,26,12,1,F,36-45,0,A,2,1.0
1000416,352175,35,10062.14,3,3,1,0,11,4,0,16,0,3,6,0,4,4,2,8,1,0,M,46-50,14,C,3,1.0
1000417,171561,15,11437.4,2,3,10,6,4,0,0,0,1,1,1,3,1,1,2,2,0,0,F,26-35,0,C,0,1.0
1000418,392719,34,11550.56,25,9,1,1,9,5,0,8,0,0,2,0,1,4,8,9,1,0,F,26-35,3,B,0,1.0
1000419,642655,63,10200.87,15,8,7,9,22,1,0,21,0,0,2,3,2,11,8,11,7,1,M,18-25,3,C,1,0.0
1000420,417100,40,10427.5,11,5,3,6,26,2,0,13,0,0,3,2,1,6,1,3,0,5,M,36-45,1,A,1,0.0
1000421,132729,10,13272.9,4,3,0,1,1,1,0,2,0,0,0,0,1,2,1,6,0,0,F,46-50,3,A,1,
1000422,311925,27,11552.78,8,5,0,0,4,2,0,4,1,3,2,0,3,1,18,8,0,0,M,55+,17,A,4+,0.0
